hours,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224
295,0,0,0,16.71330420090402,36.95838229438218,0.07323133778377491,3.8017017154159802,0.38227956860111373,0,0,0,0,0.14900675125891935,0,0,0,9.012071757627341E-5,0,0,0.0987238592441943,0,4.1694757038467205E-6,0.1626497579508969,0.001658888764273442,0,0.0856141868784709,0.027357729882776134,0,0,0,0,0.5961631495349522,0,0,0,0,2.229536116633092E-4,5.573840291582761E-5,1.11476805831655E-4,5.732896331530497E-5,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022256757587172608,0.01292550828824553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372004204281952,0,1.036805477671474E-4,0,0.013869571550275697,0,0,0,0,0,0.1036805477633352,0,0.19699304074381152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1041512196659162E-4,0
296,0,35.0713,0.085,16.72,7.104,0.3521689733339184,4.850110571990817,0.386745951624923,0,0,0,0,0.14949612971238813,0,0,0,9.014084507042254E-5,0,0,0.06822857142857143,0,4.155844155844156E-6,0.16317528930327044,0.0013333333333333333,0,0.0856,0.03140301620274498,0,0,0,0,0.6,0.0033157598063596277,0.0017,0.0014,4.0E-4,2.2222222222222223E-4,5.555555555555556E-5,1.1111111111111112E-4,5.714285714285714E-5,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.011533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003587984557314465,0,0,0,0.013377216699792782,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.735449735449735E-5,0
297,0,70.3304,0.1616,16.72,1.3328,0.17242316078223768,5.179591419198452,0.39510352701048757,0,0,0,0,0.15100966623040754,0,0,0,9.014084507042254E-5,0,0,0.3081904761904762,0,4.155844155844156E-6,0.15980423069495692,0.0013333333333333333,0,0.0856,0.03140301620274498,0,0,0,0,0.6,0.0033157598063596277,0.0036,0.0024,0.0033,2.2222222222222223E-4,5.555555555555556E-5,1.1111111111111112E-4,5.714285714285714E-5,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015333333333333332,0.009066666666666667,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0.003587984557314465,0,0,0,0.013377216699792782,0,0,0,0,0,0.2,0.008,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.312169312169312E-5,0
298,0,70.493,0.1631,16.72,1.3328,0.7770586956307973,4.534475144056238,0.286476280675091,0,0,0,0,0.15151417840308065,0,0,0,9.014084507042254E-5,0,0,0.3081904761904762,0,4.155844155844156E-6,0.1563256398778555,0.004,0,0.12293333333333334,0.03150334532799326,0,0,0,0,0.6,0.0033157598063596277,0.0058,0.0042,0.005,2.2222222222222223E-4,5.555555555555556E-5,1.1111111111111112E-4,5.714285714285714E-5,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174,0.007066666666666666,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0.003587984557314465,0,0,0,0.013377216699792782,0,0,0,0,0,0.2,0.008,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6084656084656084E-4,0
299,0,70.493,0.1631,16.72,1.3328,0.7796161919737656,4.549399245962867,0.2874191464430174,0,0,0,0,0.15201284981848912,0,0,0,9.014084507042254E-5,0,0,0.3081904761904762,0,4.155844155844156E-6,0.15684014702774993,0.004,0,0.12293333333333334,0.031607030791553865,0,0,0,0,0.6,0.0033157598063596277,0.0058,0.0042,0.005,2.2222222222222223E-4,5.555555555555556E-5,1.1111111111111112E-4,5.714285714285714E-5,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174,0.007066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003587984557314465,0,0,0,0.013421244497491092,0,0,0,0,0,0.2,0.008,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6084656084656084E-4,0
300,0,70.5691,0.2416,16.72,0.6096,0.8335068851100884,4.256764125448508,0.288336350806647,0,0,0,0,0.10952500621372936,0,0,0,9.014084507042254E-5,0,0,0.3081904761904762,0,4.155844155844156E-6,0.1573695772556189,0.008533333333333334,0,0.1184,0.03170400357848983,0,0,0,0,0.425,0.0033157598063596277,0.0082,0.0055,0.0074,2.2222222222222223E-4,1.1111111111111112E-4,1.1111111111111112E-4,5.714285714285714E-5,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014133333333333333,0.005333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003587984557314465,0,0,0,0.020065825049684766,0,0,0,0,0,0.2,0.008,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8624338624338623E-4,0
301,0,70.6579,0.4244,49.12,0.128,0.32619884798250365,5.468338641562745,0.29318187596670386,0,0,0,0,0.41078757041188124,0,0,0,9.014084507042254E-5,0,0,0.3081904761904762,0,4.155844155844156E-6,0.157877911490206,0.0056,0,0.1184,0.03180433270373811,0,0,0,0,0.425,0.03978911767631553,0.01,0.0066,0.0082,2.2222222222222223E-4,1.1111111111111112E-4,1.1111111111111112E-4,5.714285714285714E-5,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106,0.003933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003587984557314465,0,0,0,0.020065825049684766,0,0,0,0,0,0.2,0.008,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8624338624338623E-4,0
302,0,106.1632,0.6015,49.12,0.128,0.12358349236037855,5.66277648622332,0.29349613439075656,0,0,0,0,0.48414822679142333,0,0,0,9.014084507042254E-5,0,0,0.3081904761904762,0,4.155844155844156E-6,0.15838624572479307,0.0056,0,0.1184,0.03190466182898639,0,0,0,0,0.425,0.03978911767631553,0.0107,0.0083,0.0086,2.2222222222222223E-4,1.1111111111111112E-4,1.1111111111111112E-4,5.714285714285714E-5,0,0,1.3333333333333334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.003266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003587984557314465,0,0,0,0.020065825049684766,0,0,0,0,0,0.2,0.032,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.650793650793651E-4,0
303,0,106.51260952363921,0.6034796883577195,49.281666242386365,0.128421280317526,0.12399023683619778,5.681414112346148,0.2944621042695339,0,0,0,0,0.4857416808381699,0,0,0,9.043752135075116E-5,0,0,0.30920480885792384,0,4.1695220882489296E-6,0.1589075348487802,0.0056184310139143975,0,0.11878968429374911,0.03200966812647728,0,0,0,0,0.4263987823001175,0.03992007370868735,0.010735216401584636,0.008327317395622385,0.008628304771367687,2.229536116633092E-4,1.11476805831655E-4,1.11476805831655E-4,5.733092871342267E-5,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009739106532712205,0.0032774180914503168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035997935204040796,0,0,0,0.020131866746227786,0,0,0,0,0,0.2006582504956589,0.03210532007948295,0.2006582504956589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6562268294988716E-4,0
304,0,0,0,49.4438645686694,0.12884394717494035,0.12439832001078045,5.681414112346148,0.2944621042695339,0,0,0,0,0.4873403793444563,0,0,0,9.073517406762463E-5,0,0,0.30920480885792384,0,4.1695220882489296E-6,0.1589075348487802,0.005636922688949133,0,0.11878968429374911,0.0321150200262055,0,0,0,0,0.42780216834591683,0.04005146075042579,0,0,0,2.229536116633092E-4,1.11476805831655E-4,1.11476805831655E-4,5.733092871342267E-5,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009771160391285555,0.0032882049018875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003611641349772804,0,0,0,0.020198125802668575,0,0,0,0,0,0.20131866745988866,0.032210986793938974,0.20131866745988866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6562268294988716E-4,0
305,0,0,0,49.60659673006809,0.12926800513569586,0.12480774629012216,5.681414112346148,0.29543125339905635,0,0,0,0,0.48894433957112265,0,0,0,9.103380643474215E-5,0,0,0.30920480885792384,0,4.1695220882489296E-6,0.15943053966688656,0.005655475224755268,0,0.11878968429374911,0.032220718665635265,0,0,0,0,0.42921017328948713,0.04018328022009148,0,0,0,2.229536116633092E-4,1.11476805831655E-4,1.11476805831655E-4,5.733092871342267E-5,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009803319747200565,0.003299027214441336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036235281733393754,0,0,0,0.020264602934393434,0,0,0,0,0,0.20198125802308417,0.0323170012842313,0.20198125802308417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6562268294988716E-4,0
306,0,0,0,49.769864483565115,0.12969345877826483,0.12521852009471976,5.681414112346148,0.29640359224304064,0,0,0,0,0.49055357883581907,0,0,0,9.133342167638E-5,0,0,0.30920480885792384,0,4.1695220882489296E-6,0.1599552658258946,0.00567408882164097,0,0.11878968429374911,0.03232676518597448,0,0,0,0,0.43062281233278676,0.04031553354091392,0,0,0,2.229536116633092E-4,1.11476805831655E-4,1.11476805831655E-4,5.733092871342267E-5,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009835584947675623,0.003309885145958255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036354541194435464,0,0,0,0.02033129885914318,0,0,0,0,0,0.20264602933910847,0.032423364694978016,0.20264602933910847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6562268294988716E-4,0
307,0,0,0,49.93366959192578,0.13012031269618846,0.12563064585961908,5.681414112346148,0.29737913129964244,0,0,0,0,0.4921681145131921,0,0,0,9.163402302742641E-5,0,0,0.30920480885792384,0,4.1695220882489296E-6,0.1604817189911718,0.0056927636805736695,0,0.11878968429374911,0.03243316073218704,0,0,0,0,0.43204010072780785,0.040448222140806796,0,0,0,2.229536116633092E-4,1.11476805831655E-4,1.11476805831655E-4,5.733092871342267E-5,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009867956341071899,0.0033207788136692573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036474193168474635,0,0,0,0.020398214297020902,0,0,0,0,0,0.20331298858536964,0.03253007817456443,0.20331298858536964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6562268294988716E-4,0
308,0,0,0,50.098013823717075,0.13054857149812651,0.12604412803446283,5.681414112346148,0.29835788110156924,0,0,0,0,0.49378796403507297,0,0,0,9.193561373341642E-5,0,0,0.30920480885792384,0,4.1695220882489296E-6,0.1610099048467319,0.005711500003182229,0,0.11878968429374911,0.03253990645300524,0,0,0,0,0.4334620537767405,0.04058134745238344,0,0,0,2.229536116633092E-4,1.11476805831655E-4,1.11476805831655E-4,5.733092871342267E-5,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009900434276897107,0.0033317083351911813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003659423894737066,0,0,0,0.020465349970499733,0,0,0,0,0,0.20398214296289846,0.03263714287515547,0.20398214296289846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6562268294988716E-4,0
309,0,0,0,50.2628989533268,0.1309782398079069,0.12645897108353854,5.681414112346148,0.29933985221619447,0,0,0,0,0.4954131448906652,0,0,0,9.223819705056694E-5,0,0,0.30920480885792384,0,4.1695220882489296E-6,0.16153982909529596,0.005730297991759124,0,0.11878968429374911,0.0326470035009421,0,0,0,0,0.4348886868321382,0.04071491091297226,0,0,0,2.229536116633092E-4,1.11476805831655E-4,1.11476805831655E-4,5.733092871342267E-5,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009933019105809284,0.0033426738285279706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036714679827234754,0,0,0,0.020532706604430632,0,0,0,0,0,0.2046534996964261,0.03274455995270814,0.2046534996964261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6562268294988716E-4,0
310,0,0,0,50.42832676098263,0.13140932226457586,0.1268751794858269,5.681414112346148,0.30032505524567144,0,0,0,0,0.49704367462673366,0,0,0,9.254177624581193E-5,0,0,0.30920480885792384,0,4.1695220882489296E-6,0.16207149745835428,0.005749157849262626,0,0.11878968429374911,0.03275445303230388,0,0,0,0,0.4363200152970837,0.04084891396463227,0,0,0,2.229536116633092E-4,1.11476805831655E-4,1.11476805831655E-4,5.733092871342267E-5,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009965711179620567,0.00335367541207195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036835517108443953,0,0,0,0.020600284926050236,0,0,0,0,0,0.20532706603446216,0.03285233056698401,0.20532706603446216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6562268294988716E-4,0
311,0,0,0,50.594299032771445,0.13184182352244778,0.12729275773505005,5.681414112346148,0.3013135008270478,0,0,0,0,0.4986795708477942,0,0,0,9.284635459683762E-5,0,0,0.30920480885792384,0,4.1695220882489296E-6,0.16260491567622798,0.0057680797793189945,0,0.11878968429374911,0.03286225620720251,0,0,0,0,0.43775605462535494,0.04098335805416868,0,0,0,2.229536116633092E-4,1.11476805831655E-4,1.11476805831655E-4,5.733092871342267E-5,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009998510851300995,0.0033647132046051038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003695675209565516,0,0,0,0.020668085664988706,0,0,0,0,0,0.2060028492493729,0.03296045588156167,0.2060028492493729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6562268294988716E-4,0
312,0,0,0,50.76081756065855,0.13227574825115562,0.1277117103397201,5.681414112346148,0.3023051996323804,0,0,0,0,0.5003208512163035,0,0,0,9.315193539211796E-5,0,0,0.30920480885792384,0,4.1695220882489296E-6,0.16314008950813103,0.005787063986224673,0,0.11878968429374911,0.032970414189568184,0,0,0,0,0.4391968203215923,0.04111824463314849,0,0,0,2.229536116633092E-4,1.11476805831655E-4,1.11476805831655E-4,5.733092871342267E-5,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010031418474982326,0.003375787325300358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003707838609781926,0,0,0,0.020736109553277593,0,0,0,0,0,0.2066808566374598,0.03306893706384938,0.2066808566374598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6562268294988716E-4,0
313,0,0,0,50.92788414250705,0.1327111011357013,0.1281320418231878,5.681414112346148,0.30330016236885055,0,0,0,0,0.5019675334528501,0,0,0,9.34585219309501E-5,0,0,0.30920480885792384,0,4.1695220882489296E-6,0.16367702473223242,0.005806110674948497,0,0.11878968429374911,0.033078928147161846,0,0,0,0,0.4406423279414659,0.04125357515791618,0,0,0,2.229536116633092E-4,1.11476805831655E-4,1.11476805831655E-4,5.733092871342267E-5,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010064434405961848,0.003386897893722866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372004204281952,0,0,0,0.02080435732535775,0,0,0,0,0,0.20736109551903828,0.03317777528509762,0.20736109551903828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6562268294988716E-4,0
314,0,0,0,50.92788414250705,0.1327111011357013,0.1281320418231878,5.681414112346148,0.30429839977887957,0,0,0,0,0.5019675334528501,0,0,0,9.34585219309501E-5,0,0,0.30920480885792384,0,4.1695220882489296E-6,0.16421572714571855,0.005806110674948497,0,0.11878968429374911,0.033078928147161846,0,0,0,0,0.4406423279414659,0.04125357515791618,0,0,0,2.229536116633092E-4,1.11476805831655E-4,1.11476805831655E-4,5.733092871342267E-5,0,0,1.337721669979859E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010064434405961848,0.003386897893722866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372004204281952,0,0,0,0.02080435732535775,0,0,0,0,0,0.20736109551903828,0.03317777528509762,0.20736109551903828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6562268294988716E-4,0
